id,image,city,name,description
177,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/222.jpg,udaipur,lake palace,"now a hotel but was originally called jagniwas and served as a summer palace. built between 1743 and 1746 on the island near jagmandir in lake pichola, the palace, which faces east, is a wondrous sight to behold. the walls made of black and white marbles are adorned with semi-precious stones and ornamented niches. gardens, fountains, pillared terraces, and columns line its courtyards."
178,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/223.jpg,udaipur,jag mandir,"jagmandir is a palace built on an island on the lake pichola. also called the &lsquo;lake garden palace&rsquo;, the construction for this began in 1620 and was completed around 1652. the royal family used the palace as its summer resort and for hosting parties. interestingly, prince khurram - later emperor shah jahan - was given shelter here when he rebelled against his father emperor jahangir. the palace had such an impact on emperor shah jahan that it went on to become the inspiration for one of the most magnificent wonders of the world, the taj mahal."
179,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/224.jpg,udaipur,monsoon palace,"situated just outside udaipur, this 19th-century palace is built on top of bansdara hills. used as a monsoon palace and hunting lodge, its builder, maharana sajjan singh, originally planned to make it an astronomical center. the plan was cancelled with maharana sajjan singh's premature death. it is still an awe-inspiring sight on the udaipur skyline and offers spectacular views of the city and the areas around."
180,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/225.jpg,udaipur,ahar museum,"ahar museum is in close proximity to an impressive cluster of cenotaphs of the maharanas of mewar. the museum has a small, but rare collection of earthen pottery. you can also browse through sculptures and archaeological finds, a few dating back to 1700 bc. a 10th century metal figure of buddha is a special attraction here."
181,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/226.jpg,udaipur,jagdish temple,"an example of the indo-aryan style of architecture, jagdish temple was built in 1651 and continues to be one of the most famous temples in and around udaipur. dedicated to lord vishnu, the structure is an architectural marvel with carved pillars, graceful ceilings and painted walls. this three-storied temple was built by maharana jagat singh i."
182,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/228.jpg,udaipur,fateh sagar lake,"this delightful lake, bordered by hills and woodlands, lies to the north of lake pichola. this artificial lake is connected to lake pichola by a canal. the lake houses the beautiful nehru island as well as an islet on which stands the udaipur solar observatory. it was inaugurated by the duke of connaught and was initially called connaught bundh.
"
183,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/229.jpg,udaipur,lake pichola,picholi was the name of a village that lent its name to the lake. the islands of jagniwas and jagmandir are housed in this lake. along the eastern banks of the lake lies the city palace. a boat ride in the lake around sunset offers a breathtaking view of the lake and city palace.
184,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/230.jpg,udaipur,saheliyon ki bari,"built by maharana sangram singh ii as a garden for women, saheliyon-ki-bari or the garden of the maidens is a popular tourist destination. along with a small museum, it has several attractions such as marble elephants, fountains, kiosks and a lotus pool."
185,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/231.jpg,udaipur,gulab bagh and zoo,"gulab bagh (sajjan niwas garden) is the largest garden in udaipur. spread over 100 acres, the garden proudly displays innumerable species of roses, from which it also gets its name."
186,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/232.jpg,udaipur,sukhadia circle,"sukhadia circle lies to the north of udaipur. it comprises a small pond that also houses a 21 foot tall, three-tiered marble fountain. decorated with beautifully carved motifs, the fountain looks spectacular at night when it is lit up. the fountain is surrounded by gardens, creating a perfect oasis in a city bustling with tourists."
187,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/233.jpg,udaipur,bharatiya lok kala mandal,"dedicated to the study of folk art, culture, songs and festivals of rajasthan, gujrat and madhya pradesh, bharatiya lok kala mandal is a cultural institution in udaipur. besides propagating folk culture, it also houses a museum that exhibits various artefacts of rajasthani culture."
188,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/234.jpg,udaipur,bagore ki haveli,"bagore-ki-haveli is located by lake pichola, at gangaur ghat. amar chand badwa, the prime minister of mewar, built it in the 18th century. the massive palace has over a hundred rooms that display costumes and modern art. the glass and mirrors in the interiors are structured in classical haveli style."
189,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/235.jpg,udaipur,shilpgram,"situated 7 kms west of udaipur near lake fateh sagar is the centre's shilpgram - the rural arts and crafts complex. spread over 70 acres, and surrounded by the aravallis, the rural arts and crafts complex has been conceived as a living museum to depict the lifestyles of the folk and tribal people of the west zone."
190,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/237.jpg,udaipur,udai sagar lake,"udai sagar lake is one of the five striking lakes situated in udaipur. located about 13 kilometres to the east of udaipur, the construction of this lake was started in 1559 by maharana udai singh. the lake is actually a result of a dam being built on the river berach to supply adequate water to the maharana&rsquo;s kingdom. udai sagar lake is 4 kms in length, 2.5 kilometres in width and about 9 meters at its deepest."
191,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/337.jpg,udaipur,haldighati,"haldighati is a famed mountain pass in the hills of the aravalli range. the pass, about 40 kilometres from udaipur, connects the districts of rajsamand and pali. the pass gets its name from the yellow-coloured soil of the region (turmeric is called haldi in hindi)."
192,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/338.jpg,udaipur,doodh talai lake,the road that takes visitors to pichola lake has another popular destination &ndash; the doodh talai lake. the lake is nestled between several small hillocks which themselves are tourist attractions. the deen dayal upadhyay park and the manikya lal verma garden are part of the doodh talai lake garden.
193,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/343.jpg,udaipur,jaisamand lake,"jaisamand lake is known for being the second largest man-made sweet water lake in asia. it is popular among the locals as a weekend picnic destination. locals say that the lake was constructed to halt the waters of ruparel river. this lake boasts of a large island, which is home to various species of birds, at its centre."
